V alpha_deg Tr h feas
16.500 5.00 88.5 154.225 1
16.500 5.00 98.3 164.021 1
16.500 5.00 108.2 173.816 1
16.500 5.00 118.0 183.612 1
17.000 -10.00 0.0 -18.256 0
17.000 -10.00 9.8 -8.572 0
17.000 -10.00 19.7 1.111 0
17.000 -10.00 29.5 10.795 0
17.000 -10.00 39.3 20.479 0
17.000 -10.00 49.2 30.163 1
17.000 -10.00 59.0 39.847 1
17.000 -10.00 68.8 49.531 1
17.000 -10.00 78.7 59.215 1
17.000 -10.00 88.5 68.899 1
17.000 -10.00 98.3 78.583 1
17.000 -10.00 108.2 88.267 1
17.000 -10.00 118.0 97.951 1
17.000 -9.00 0.0 -11.216 0
17.000 -9.00 9.8 -1.504 0
17.000 -9.00 19.7 8.208 0
17.000 -9.00 29.5 17.920 0
17.000 -9.00 39.3 27.633 1
17.000 -9.00 49.2 37.345 1
17.000 -9.00 59.0 47.057 1
17.000 -9.00 68.8 56.770 1
17.000 -9.00 78.7 66.482 1
17.000 -9.00 88.5 76.194 1
17.000 -9.00 98.3 85.906 1
17.000 -9.00 108.2 95.619 1
17.000 -9.00 118.0 105.331 1
17.000 -8.00 0.0 -4.176 0
17.000 -8.00 9.8 5.561 0
17.000 -8.00 19.7 15.299 0
17.000 -8.00 29.5 25.037 1
17.000 -8.00 39.3 34.774 1
17.000 -8.00 49.2 44.512 1
17.000 -8.00 59.0 54.249 1
17.000 -8.00 68.8 63.987 1
17.000 -8.00 78.7 73.725 1
17.000 -8.00 88.5 83.462 1
17.000 -8.00 98.3 93.200 1
17.000 -8.00 108.2 102.938 1
17.000 -8.00 118.0 112.675 1
17.000 -7.00 0.0 2.864 0
17.000 -7.00 9.8 12.624 0
17.000 -7.00 19.7 22.384 0
17.000 -7.00 29.5 32.144 1
17.000 -7.00 39.3 41.904 1
17.000 -7.00 49.2 51.664 1
17.000 -7.00 59.0 61.424 1
17.000 -7.00 68.8 71.184 1
17.000 -7.00 78.7 80.944 1
17.000 -7.00 88.5 90.704 1
17.000 -7.00 98.3 100.464 1
17.000 -7.00 108.2 110.224 1
17.000 -7.00 118.0 119.984 1
17.000 -6.00 0.0 9.904 0
17.000 -6.00 9.8 19.683 0
17.000 -6.00 19.7 29.463 1
17.000 -6.00 29.5 39.242 1
17.000 -6.00 39.3 49.022 1
17.000 -6.00 49.2 58.801 1
17.000 -6.00 59.0 68.581 1
17.000 -6.00 68.8 78.360 1
17.000 -6.00 78.7 88.140 1
17.000 -6.00 88.5 97.919 1
17.000 -6.00 98.3 107.698 1
17.000 -6.00 108.2 117.478 1
17.000 -6.00 118.0 127.257 1
17.000 -5.00 0.0 16.944 0
17.000 -5.00 9.8 26.740 1
17.000 -5.00 19.7 36.536 1
17.000 -5.00 29.5 46.332 1
17.000 -5.00 39.3 56.127 1
17.000 -5.00 49.2 65.923 1
17.000 -5.00 59.0 75.719 1
17.000 -5.00 68.8 85.515 1
17.000 -5.00 78.7 95.311 1
17.000 -5.00 88.5 105.107 1
17.000 -5.00 98.3 114.903 1
17.000 -5.00 108.2 124.699 1
17.000 -5.00 118.0 134.495 1
17.000 -4.00 0.0 23.984 1
17.000 -4.00 9.8 33.793 1
17.000 -4.00 19.7 43.603 1
17.000 -4.00 29.5 53.412 1
17.000 -4.00 39.3 63.221 1
17.000 -4.00 49.2 73.031 1
17.000 -4.00 59.0 82.840 1
17.000 -4.00 68.8 92.650 1
17.000 -4.00 78.7 102.459 1
17.000 -4.00 88.5 112.268 1
17.000 -4.00 98.3 122.078 1
17.000 -4.00 108.2 131.887 1
17.000 -4.00 118.0 141.696 1
17.000 -3.00 0.0 31.024 1
17.000 -3.00 9.8 40.844 1
17.000 -3.00 19.7 50.664 1
17.000 -3.00 29.5 60.484 1
17.000 -3.00 39.3 70.303 1
17.000 -3.00 49.2 80.123 1
17.000 -3.00 59.0 89.943 1
17.000 -3.00 68.8 99.763 1
17.000 -3.00 78.7 109.583 1
17.000 -3.00 88.5 119.403 1
17.000 -3.00 98.3 129.223 1
17.000 -3.00 108.2 139.042 1
17.000 -3.00 118.0 148.862 1
17.000 -2.00 0.0 38.064 1
17.000 -2.00 9.8 47.891 1
17.000 -2.00 19.7 57.719 1
17.000 -2.00 29.5 67.546 1
17.000 -2.00 39.3 77.373 1
17.000 -2.00 49.2 87.201 1
17.000 -2.00 59.0 97.028 1
17.000 -2.00 68.8 106.855 1
17.000 -2.00 78.7 116.683 1
17.000 -2.00 88.5 126.510 1
17.000 -2.00 98.3 136.337 1
17.000 -2.00 108.2 146.165 1
17.000 -2.00 118.0 155.992 1
17.000 -1.00 0.0 45.104 1
17.000 -1.00 9.8 54.936 1
17.000 -1.00 19.7 64.768 1
17.000 -1.00 29.5 74.600 1
17.000 -1.00 39.3 84.431 1
17.000 -1.00 49.2 94.263 1
17.000 -1.00 59.0 104.095 1
17.000 -1.00 68.8 113.927 1
17.000 -1.00 78.7 123.759 1
17.000 -1.00 88.5 133.591 1
17.000 -1.00 98.3 143.422 1
17.000 -1.00 108.2 153.254 1
17.000 -1.00 118.0 163.086 1
17.000 0.00 0.0 52.144 1
17.000 0.00 9.8 61.977 1
17.000 0.00 19.7 71.811 1
17.000 0.00 29.5 81.644 1
17.000 0.00 39.3 91.477 1
17.000 0.00 49.2 101.311 1
17.000 0.00 59.0 111.144 1
17.000 0.00 68.8 120.977 1
17.000 0.00 78.7 130.811 1
17.000 0.00 88.5 140.644 1
17.000 0.00 98.3 150.477 1
17.000 0.00 108.2 160.311 1
17.000 0.00 118.0 170.144 1
17.000 1.00 0.0 56.368 1
17.000 1.00 9.8 66.200 1
17.000 1.00 19.7 76.032 1
17.000 1.00 29.5 85.864 1
17.000 1.00 39.3 95.695 1
17.000 1.00 49.2 105.527 1
17.000 1.00 59.0 115.359 1
17.000 1.00 68.8 125.191 1
17.000 1.00 78.7 135.023 1
17.000 1.00 88.5 144.855 1
17.000 1.00 98.3 154.686 1
17.000 1.00 108.2 164.518 1
17.000 1.00 118.0 174.350 1
17.000 2.00 0.0 60.592 1
17.000 2.00 9.8 70.419 1
17.000 2.00 19.7 80.247 1
17.000 2.00 29.5 90.074 1
17.000 2.00 39.3 99.902 1
17.000 2.00 49.2 109.729 1
17.000 2.00 59.0 119.556 1
17.000 2.00 68.8 129.384 1
17.000 2.00 78.7 139.211 1
17.000 2.00 88.5 149.038 1
17.000 2.00 98.3 158.866 1
17.000 2.00 108.2 168.693 1
17.000 2.00 118.0 178.520 1
17.000 3.00 0.0 64.816 1
17.000 3.00 9.8 74.636 1
17.000 3.00 19.7 84.456 1
17.000 3.00 29.5 94.276 1
17.000 3.00 39.3 104.096 1
17.000 3.00 49.2 113.915 1
17.000 3.00 59.0 123.735 1
17.000 3.00 68.8 133.555 1
17.000 3.00 78.7 143.375 1
17.000 3.00 88.5 153.195 1
17.000 3.00 98.3 163.015 1
17.000 3.00 108.2 172.835 1
17.000 3.00 118.0 182.654 1
17.000 4.00 0.0 69.040 1
17.000 4.00 9.8 78.850 1
17.000 4.00 19.7 88.659 1
17.000 4.00 29.5 98.468 1
17.000 4.00 39.3 108.278 1
17.000 4.00 49.2 118.087 1
17.000 4.00 59.0 127.896 1
17.000 4.00 68.8 137.706 1
17.000 4.00 78.7 147.515 1
17.000 4.00 88.5 157.325 1
17.000 4.00 98.3 167.134 1
17.000 4.00 108.2 176.943 1
17.000 4.00 118.0 186.753 1
17.000 5.00 0.0 73.264 1
17.000 5.00 9.8 83.060 1
17.000 5.00 19.7 92.856 1
17.000 5.00 29.5 102.652 1
17.000 5.00 39.3 112.448 1
17.000 5.00 49.2 122.244 1
17.000 5.00 59.0 132.040 1
17.000 5.00 68.8 141.836 1
17.000 5.00 78.7 151.632 1
17.000 5.00 88.5 161.427 1
17.000 5.00 98.3 171.223 1
17.000 5.00 108.2 181.019 1
17.000 5.00 118.0 190.815 1
17.500 -10.00 0.0 -16.301 0
17.500 -10.00 9.8 -6.617 0
17.500 -10.00 19.7 3.067 0
17.500 -10.00 29.5 12.751 0
17.500 -10.00 39.3 22.434 0
17.500 -10.00 49.2 32.118 1
17.500 -10.00 59.0 41.802 1
17.500 -10.00 68.8 51.486 1
17.500 -10.00 78.7 61.170 1
17.500 -10.00 88.5 70.854 1
17.500 -10.00 98.3 80.538 1
17.500 -10.00 108.2 90.222 1
17.500 -10.00 118.0 99.906 1
17.500 -9.00 0.0 -8.841 0
17.500 -9.00 9.8 0.871 0
17.500 -9.00 19.7 10.584 0
17.500 -9.00 29.5 20.296 0
17.500 -9.00 39.3 30.008 1
17.500 -9.00 49.2 39.720 1
17.500 -9.00 59.0 49.433 1
17.500 -9.00 68.8 59.145 1
17.500 -9.00 78.7 68.857 1
17.500 -9.00 88.5 78.569 1
17.500 -9.00 98.3 88.282 1
17.500 -9.00 108.2 97.994 1
17.500 -9.00 118.0 107.706 1
17.500 -8.00 0.0 -1.381 0
17.500 -8.00 9.8 8.357 0
17.500 -8.00 19.7 18.095 0
17.500 -8.00 29.5 27.832 1
17.500 -8.00 39.3 37.570 1
17.500 -8.00 49.2 47.307 1
17.500 -8.00 59.0 57.045 1
17.500 -8.00 68.8 66.783 1
17.500 -8.00 78.7 76.520 1
17.500 -8.00 88.5 86.258 1
17.500 -8.00 98.3 95.996 1
17.500 -8.00 108.2 105.733 1
17.500 -8.00 118.0 115.471 1
17.500 -7.00 0.0 6.080 0
17.500 -7.00 9.8 15.840 0
17.500 -7.00 19.7 25.600 0
17.500 -7.00 29.5 35.360 1
17.500 -7.00 39.3 45.120 1
17.500 -7.00 49.2 54.880 1
17.500 -7.00 59.0 64.640 1
17.500 -7.00 68.8 74.400 1
17.500 -7.00 78.7 84.160 1
17.500 -7.00 88.5 93.920 1
17.500 -7.00 98.3 103.680 1
17.500 -7.00 108.2 113.440 1
17.500 -7.00 118.0 123.200 1
17.500 -6.00 0.0 13.540 0
17.500 -6.00 9.8 23.319 0
17.500 -6.00 19.7 33.099 1
17.500 -6.00 29.5 42.878 1
17.500 -6.00 39.3 52.658 1
17.500 -6.00 49.2 62.437 1
17.500 -6.00 59.0 72.217 1
17.500 -6.00 68.8 81.996 1
17.500 -6.00 78.7 91.775 1
17.500 -6.00 88.5 101.555 1
17.500 -6.00 98.3 111.334 1
17.500 -6.00 108.2 121.114 1
17.500 -6.00 118.0 130.893 1
17.500 -5.00 0.0 21.000 0
17.500 -5.00 9.8 30.796 1
17.500 -5.00 19.7 40.592 1
17.500 -5.00 29.5 50.388 1
17.500 -5.00 39.3 60.184 1
17.500 -5.00 49.2 69.980 1
17.500 -5.00 59.0 79.776 1
17.500 -5.00 68.8 89.571 1
17.500 -5.00 78.7 99.367 1
17.500 -5.00 88.5 109.163 1
17.500 -5.00 98.3 118.959 1
17.500 -5.00 108.2 128.755 1
17.500 -5.00 118.0 138.551 1
17.500 -4.00 0.0 28.460 1
17.500 -4.00 9.8 38.270 1
17.500 -4.00 19.7 48.079 1
17.500 -4.00 29.5 57.888 1
17.500 -4.00 39.3 67.698 1
17.500 -4.00 49.2 77.507 1
17.500 -4.00 59.0 87.317 1
17.500 -4.00 68.8 97.126 1
17.500 -4.00 78.7 106.935 1
17.500 -4.00 88.5 116.745 1
17.500 -4.00 98.3 126.554 1
17.500 -4.00 108.2 136.363 1
17.500 -4.00 118.0 146.173 1
17.500 -3.00 0.0 35.921 1
17.500 -3.00 9.8 45.740 1
17.500 -3.00 19.7 55.560 1
17.500 -3.00 29.5 65.380 1
17.500 -3.00 39.3 75.200 1
17.500 -3.00 49.2 85.020 1
17.500 -3.00 59.0 94.840 1
17.500 -3.00 68.8 104.660 1
17.500 -3.00 78.7 114.479 1
17.500 -3.00 88.5 124.299 1
17.500 -3.00 98.3 134.119 1
17.500 -3.00 108.2 143.939 1
17.500 -3.00 118.0 153.759 1
17.500 -2.00 0.0 43.381 1
17.500 -2.00 9.8 53.208 1
17.500 -2.00 19.7 63.035 1
17.500 -2.00 29.5 72.863 1
17.500 -2.00 39.3 82.690 1
17.500 -2.00 49.2 92.518 1
17.500 -2.00 59.0 102.345 1
17.500 -2.00 68.8 112.172 1
17.500 -2.00 78.7 122.000 1
17.500 -2.00 88.5 131.827 1
17.500 -2.00 98.3 141.654 1
17.500 -2.00 108.2 151.482 1
17.500 -2.00 118.0 161.309 1
17.500 -1.00 0.0 50.841 1
17.500 -1.00 9.8 60.673 1
17.500 -1.00 19.7 70.505 1
17.500 -1.00 29.5 80.337 1
17.500 -1.00 39.3 90.168 1
17.500 -1.00 49.2 100.000 1
17.500 -1.00 59.0 109.832 1
17.500 -1.00 68.8 119.664 1
17.500 -1.00 78.7 129.496 1
17.500 -1.00 88.5 139.328 1
17.500 -1.00 98.3 149.159 1
17.500 -1.00 108.2 158.991 1
17.500 -1.00 118.0 168.823 1
17.500 0.00 0.0 58.301 1
17.500 0.00 9.8 68.135 1
17.500 0.00 19.7 77.968 1
17.500 0.00 29.5 87.801 1
17.500 0.00 39.3 97.635 1
17.500 0.00 49.2 107.468 1
17.500 0.00 59.0 117.301 1
17.500 0.00 68.8 127.135 1
17.500 0.00 78.7 136.968 1
17.500 0.00 88.5 146.801 1
17.500 0.00 98.3 156.635 1
17.500 0.00 108.2 166.468 1
17.500 0.00 118.0 176.301 1
17.500 1.00 0.0 62.777 1
17.500 1.00 9.8 72.609 1
17.500 1.00 19.7 82.441 1
17.500 1.00 29.5 92.273 1
17.500 1.00 39.3 102.105 1
17.500 1.00 49.2 111.937 1
17.500 1.00 59.0 121.769 1
17.500 1.00 68.8 131.600 1
17.500 1.00 78.7 141.432 1
17.500 1.00 88.5 151.264 1
17.500 1.00 98.3 161.096 1
17.500 1.00 108.2 170.928 1
17.500 1.00 118.0 180.760 1
17.500 2.00 0.0 67.254 1
17.500 2.00 9.8 77.081 1
17.500 2.00 19.7 86.908 1
17.500 2.00 29.5 96.736 1
17.500 2.00 39.3 106.563 1
17.500 2.00 49.2 116.390 1
17.500 2.00 59.0 126.218 1
17.500 2.00 68.8 136.045 1
17.500 2.00 78.7 145.872 1
17.500 2.00 88.5 155.700 1
17.500 2.00 98.3 165.527 1
17.500 2.00 108.2 175.354 1
17.500 2.00 118.0 185.182 1
17.500 3.00 0.0 71.730 1
17.500 3.00 9.8 81.550 1
17.500 3.00 19.7 91.370 1
17.500 3.00 29.5 101.189 1
17.500 3.00 39.3 111.009 1
17.500 3.00 49.2 120.829 1
17.500 3.00 59.0 130.649 1
17.500 3.00 68.8 140.469 1
17.500 3.00 78.7 150.289 1
17.500 3.00 88.5 160.109 1
17.500 3.00 98.3 169.928 1
17.500 3.00 108.2 179.748 1
17.500 3.00 118.0 189.568 1
17.500 4.00 0.0 76.206 1
17.500 4.00 9.8 86.015 1
17.500 4.00 19.7 95.825 1
17.500 4.00 29.5 105.634 1
17.500 4.00 39.3 115.443 1
17.500 4.00 49.2 125.253 1
17.500 4.00 59.0 135.062 1
17.500 4.00 68.8 144.872 1
17.500 4.00 78.7 154.681 1
17.500 4.00 88.5 164.490 1
17.500 4.00 98.3 174.300 1
17.500 4.00 108.2 184.109 1
17.500 4.00 118.0 193.919 1
17.500 5.00 0.0 80.682 1
17.500 5.00 9.8 90.478 1
17.500 5.00 19.7 100.274 1
17.500 5.00 29.5 110.070 1
17.500 5.00 39.3 119.866 1
17.500 5.00 49.2 129.662 1
17.500 5.00 59.0 139.458 1
17.500 5.00 68.8 149.254 1
17.500 5.00 78.7 159.049 1
17.500 5.00 88.5 168.845 1
17.500 5.00 98.3 178.641 1
17.500 5.00 108.2 188.437 1
17.500 5.00 118.0 198.233 1
