V alpha_deg Tr h feas
15.000 -7.00 88.5 63.077 1
15.000 -7.00 98.3 72.837 1
15.000 -7.00 108.2 82.597 1
15.000 -7.00 118.0 92.357 1
15.000 -6.00 0.0 -19.282 0
15.000 -6.00 9.8 -9.503 0
15.000 -6.00 19.7 0.277 0
15.000 -6.00 29.5 10.056 0
15.000 -6.00 39.3 19.836 0
15.000 -6.00 49.2 29.615 1
15.000 -6.00 59.0 39.395 1
15.000 -6.00 68.8 49.174 1
15.000 -6.00 78.7 58.954 1
15.000 -6.00 88.5 68.733 1
15.000 -6.00 98.3 78.512 1
15.000 -6.00 108.2 88.292 1
15.000 -6.00 118.0 98.071 1
15.000 -5.00 0.0 -13.801 0
15.000 -5.00 9.8 -4.005 0
15.000 -5.00 19.7 5.791 0
15.000 -5.00 29.5 15.587 0
15.000 -5.00 39.3 25.382 1
15.000 -5.00 49.2 35.178 1
15.000 -5.00 59.0 44.974 1
15.000 -5.00 68.8 54.770 1
15.000 -5.00 78.7 64.566 1
15.000 -5.00 88.5 74.362 1
15.000 -5.00 98.3 84.158 1
15.000 -5.00 108.2 93.954 1
15.000 -5.00 118.0 103.750 1
15.000 -4.00 0.0 -8.320 0
15.000 -4.00 9.8 1.489 0
15.000 -4.00 19.7 11.299 0
15.000 -4.00 29.5 21.108 0
15.000 -4.00 39.3 30.917 1
15.000 -4.00 49.2 40.727 1
15.000 -4.00 59.0 50.536 1
15.000 -4.00 68.8 60.345 1
15.000 -4.00 78.7 70.155 1
15.000 -4.00 88.5 79.964 1
15.000 -4.00 98.3 89.774 1
15.000 -4.00 108.2 99.583 1
15.000 -4.00 118.0 109.392 1
15.000 -3.00 0.0 -2.839 0
15.000 -3.00 9.8 6.981 0
15.000 -3.00 19.7 16.801 0
15.000 -3.00 29.5 26.620 1
15.000 -3.00 39.3 36.440 1
15.000 -3.00 49.2 46.260 1
15.000 -3.00 59.0 56.080 1
15.000 -3.00 68.8 65.900 1
15.000 -3.00 78.7 75.720 1
15.000 -3.00 88.5 85.540 1
15.000 -3.00 98.3 95.359 1
15.000 -3.00 108.2 105.179 1
15.000 -3.00 118.0 114.999 1
15.000 -2.00 0.0 2.642 0
15.000 -2.00 9.8 12.469 0
15.000 -2.00 19.7 22.297 1
15.000 -2.00 29.5 32.124 1
15.000 -2.00 39.3 41.951 1
15.000 -2.00 49.2 51.779 1
15.000 -2.00 59.0 61.606 1
15.000 -2.00 68.8 71.433 1
15.000 -2.00 78.7 81.261 1
15.000 -2.00 88.5 91.088 1
15.000 -2.00 98.3 100.915 1
15.000 -2.00 108.2 110.743 1
15.000 -2.00 118.0 120.570 1
15.000 -1.00 0.0 8.123 0
15.000 -1.00 9.8 17.955 0
15.000 -1.00 19.7 27.786 1
15.000 -1.00 29.5 37.618 1
15.000 -1.00 39.3 47.450 1
15.000 -1.00 49.2 57.282 1
15.000 -1.00 59.0 67.114 1
15.000 -1.00 68.8 76.946 1
15.000 -1.00 78.7 86.778 1
15.000 -1.00 88.5 96.609 1
15.000 -1.00 98.3 106.441 1
15.000 -1.00 108.2 116.273 1
15.000 -1.00 118.0 126.105 1
15.000 0.00 0.0 13.604 0
15.000 0.00 9.8 23.437 1
15.000 0.00 19.7 33.271 1
15.000 0.00 29.5 43.104 1
15.000 0.00 39.3 52.937 1
15.000 0.00 49.2 62.771 1
15.000 0.00 59.0 72.604 1
15.000 0.00 68.8 82.437 1
15.000 0.00 78.7 92.271 1
15.000 0.00 88.5 102.104 1
15.000 0.00 98.3 111.937 1
15.000 0.00 108.2 121.771 1
15.000 0.00 118.0 131.604 1
15.000 1.00 0.0 16.892 1
15.000 1.00 9.8 26.724 1
15.000 1.00 19.7 36.556 1
15.000 1.00 29.5 46.388 1
15.000 1.00 39.3 56.220 1
15.000 1.00 49.2 66.052 1
15.000 1.00 59.0 75.883 1
15.000 1.00 68.8 85.715 1
15.000 1.00 78.7 95.547 1
15.000 1.00 88.5 105.379 1
15.000 1.00 98.3 115.211 1
15.000 1.00 108.2 125.043 1
15.000 1.00 118.0 134.874 1
15.000 2.00 0.0 20.181 1
15.000 2.00 9.8 30.008 1
15.000 2.00 19.7 39.836 1
15.000 2.00 29.5 49.663 1
15.000 2.00 39.3 59.490 1
15.000 2.00 49.2 69.318 1
15.000 2.00 59.0 79.145 1
15.000 2.00 68.8 88.972 1
15.000 2.00 78.7 98.800 1
15.000 2.00 88.5 108.627 1
15.000 2.00 98.3 118.454 1
15.000 2.00 108.2 128.282 1
15.000 2.00 118.0 138.109 1
15.000 3.00 0.0 23.470 1
15.000 3.00 9.8 33.290 1
15.000 3.00 19.7 43.109 1
15.000 3.00 29.5 52.929 1
15.000 3.00 39.3 62.749 1
15.000 3.00 49.2 72.569 1
15.000 3.00 59.0 82.389 1
15.000 3.00 68.8 92.209 1
15.000 3.00 78.7 102.029 1
15.000 3.00 88.5 111.848 1
15.000 3.00 98.3 121.668 1
15.000 3.00 108.2 131.488 1
15.000 3.00 118.0 141.308 1
15.000 4.00 0.0 26.758 0
15.000 4.00 9.8 36.568 1
15.000 4.00 19.7 46.377 1
15.000 4.00 29.5 56.186 1
15.000 4.00 39.3 65.996 1
15.000 4.00 49.2 75.805 1
15.000 4.00 59.0 85.615 1
15.000 4.00 68.8 95.424 1
15.000 4.00 78.7 105.233 1
15.000 4.00 88.5 115.043 1
15.000 4.00 98.3 124.852 1
15.000 4.00 108.2 134.661 1
15.000 4.00 118.0 144.471 1
15.000 5.00 0.0 30.047 0
15.000 5.00 9.8 39.843 0
15.000 5.00 19.7 49.639 1
15.000 5.00 29.5 59.435 1
15.000 5.00 39.3 69.231 1
15.000 5.00 49.2 79.026 1
15.000 5.00 59.0 88.822 1
15.000 5.00 68.8 98.618 1
15.000 5.00 78.7 108.414 1
15.000 5.00 88.5 118.210 1
15.000 5.00 98.3 128.006 1
15.000 5.00 108.2 137.802 1
15.000 5.00 118.0 147.598 1
15.500 -10.00 0.0 -39.478 0
15.500 -10.00 9.8 -29.794 0
15.500 -10.00 19.7 -20.110 0
15.500 -10.00 29.5 -10.426 0
15.500 -10.00 39.3 -0.742 0
15.500 -10.00 49.2 8.942 0
15.500 -10.00 59.0 18.626 0
15.500 -10.00 68.8 28.310 0
15.500 -10.00 78.7 37.994 1
15.500 -10.00 88.5 47.678 1
15.500 -10.00 98.3 57.362 1
15.500 -10.00 108.2 67.046 1
15.500 -10.00 118.0 76.730 1
15.500 -9.00 0.0 -33.625 0
15.500 -9.00 9.8 -23.913 0
15.500 -9.00 19.7 -14.201 0
15.500 -9.00 29.5 -4.488 0
15.500 -9.00 39.3 5.224 0
15.500 -9.00 49.2 14.936 0
15.500 -9.00 59.0 24.648 0
15.500 -9.00 68.8 34.361 1
15.500 -9.00 78.7 44.073 1
15.500 -9.00 88.5 53.785 1
15.500 -9.00 98.3 63.497 1
15.500 -9.00 108.2 73.210 1
15.500 -9.00 118.0 82.922 1
15.500 -8.00 0.0 -27.773 0
15.500 -8.00 9.8 -18.035 0
15.500 -8.00 19.7 -8.298 0
15.500 -8.00 29.5 1.440 0
15.500 -8.00 39.3 11.178 0
15.500 -8.00 49.2 20.915 0
15.500 -8.00 59.0 30.653 1
15.500 -8.00 68.8 40.391 1
15.500 -8.00 78.7 50.128 1
15.500 -8.00 88.5 59.866 1
15.500 -8.00 98.3 69.604 1
15.500 -8.00 108.2 79.341 1
15.500 -8.00 118.0 89.079 1
15.500 -7.00 0.0 -21.920 0
15.500 -7.00 9.8 -12.160 0
15.500 -7.00 19.7 -2.400 0
15.500 -7.00 29.5 7.360 0
15.500 -7.00 39.3 17.120 0
15.500 -7.00 49.2 26.880 0
15.500 -7.00 59.0 36.640 1
15.500 -7.00 68.8 46.400 1
15.500 -7.00 78.7 56.160 1
15.500 -7.00 88.5 65.920 1
15.500 -7.00 98.3 75.680 1
15.500 -7.00 108.2 85.440 1
15.500 -7.00 118.0 95.200 1
15.500 -6.00 0.0 -16.068 0
15.500 -6.00 9.8 -6.288 0
15.500 -6.00 19.7 3.491 0
15.500 -6.00 29.5 13.271 0
15.500 -6.00 39.3 23.050 0
15.500 -6.00 49.2 32.830 1
15.500 -6.00 59.0 42.609 1
15.500 -6.00 68.8 52.388 1
15.500 -6.00 78.7 62.168 1
15.500 -6.00 88.5 71.947 1
15.500 -6.00 98.3 81.727 1
15.500 -6.00 108.2 91.506 1
15.500 -6.00 118.0 101.286 1
15.500 -5.00 0.0 -10.215 0
15.500 -5.00 9.8 -0.419 0
15.500 -5.00 19.7 9.377 0
15.500 -5.00 29.5 19.172 0
15.500 -5.00 39.3 28.968 1
15.500 -5.00 49.2 38.764 1
15.500 -5.00 59.0 48.560 1
15.500 -5.00 68.8 58.356 1
15.500 -5.00 78.7 68.152 1
15.500 -5.00 88.5 77.948 1
15.500 -5.00 98.3 87.744 1
15.500 -5.00 108.2 97.540 1
15.500 -5.00 118.0 107.336 1
15.500 -4.00 0.0 -4.363 0
15.500 -4.00 9.8 5.447 0
15.500 -4.00 19.7 15.256 0
15.500 -4.00 29.5 25.065 1
15.500 -4.00 39.3 34.875 1
15.500 -4.00 49.2 44.684 1
15.500 -4.00 59.0 54.493 1
15.500 -4.00 68.8 64.303 1
15.500 -4.00 78.7 74.112 1
15.500 -4.00 88.5 83.922 1
15.500 -4.00 98.3 93.731 1
15.500 -4.00 108.2 103.540 1
15.500 -4.00 118.0 113.350 1
15.500 -3.00 0.0 1.490 0
15.500 -3.00 9.8 11.310 0
15.500 -3.00 19.7 21.129 0
15.500 -3.00 29.5 30.949 1
15.500 -3.00 39.3 40.769 1
15.500 -3.00 49.2 50.589 1
15.500 -3.00 59.0 60.409 1
15.500 -3.00 68.8 70.229 1
15.500 -3.00 78.7 80.049 1
15.500 -3.00 88.5 89.868 1
15.500 -3.00 98.3 99.688 1
15.500 -3.00 108.2 109.508 1
15.500 -3.00 118.0 119.328 1
15.500 -2.00 0.0 7.342 0
15.500 -2.00 9.8 17.170 0
15.500 -2.00 19.7 26.997 1
15.500 -2.00 29.5 36.824 1
15.500 -2.00 39.3 46.652 1
15.500 -2.00 49.2 56.479 1
15.500 -2.00 59.0 66.306 1
15.500 -2.00 68.8 76.134 1
15.500 -2.00 78.7 85.961 1
15.500 -2.00 88.5 95.788 1
15.500 -2.00 98.3 105.616 1
15.500 -2.00 108.2 115.443 1
15.500 -2.00 118.0 125.270 1
15.500 -1.00 0.0 13.195 0
15.500 -1.00 9.8 23.027 0
15.500 -1.00 19.7 32.858 1
15.500 -1.00 29.5 42.690 1
15.500 -1.00 39.3 52.522 1
15.500 -1.00 49.2 62.354 1
15.500 -1.00 59.0 72.186 1
15.500 -1.00 68.8 82.018 1
15.500 -1.00 78.7 91.849 1
15.500 -1.00 88.5 101.681 1
15.500 -1.00 98.3 111.513 1
15.500 -1.00 108.2 121.345 1
15.500 -1.00 118.0 131.177 1
15.500 0.00 0.0 19.047 0
15.500 0.00 9.8 28.881 1
15.500 0.00 19.7 38.714 1
15.500 0.00 29.5 48.547 1
15.500 0.00 39.3 58.381 1
15.500 0.00 49.2 68.214 1
15.500 0.00 59.0 78.047 1
15.500 0.00 68.8 87.881 1
15.500 0.00 78.7 97.714 1
15.500 0.00 88.5 107.547 1
15.500 0.00 98.3 117.381 1
15.500 0.00 108.2 127.214 1
15.500 0.00 118.0 137.047 1
15.500 1.00 0.0 22.559 1
15.500 1.00 9.8 32.391 1
15.500 1.00 19.7 42.222 1
15.500 1.00 29.5 52.054 1
15.500 1.00 39.3 61.886 1
15.500 1.00 49.2 71.718 1
15.500 1.00 59.0 81.550 1
15.500 1.00 68.8 91.382 1
15.500 1.00 78.7 101.213 1
15.500 1.00 88.5 111.045 1
15.500 1.00 98.3 120.877 1
15.500 1.00 108.2 130.709 1
15.500 1.00 118.0 140.541 1
15.500 2.00 0.0 26.070 1
15.500 2.00 9.8 35.898 1
15.500 2.00 19.7 45.725 1
15.500 2.00 29.5 55.552 1
15.500 2.00 39.3 65.380 1
15.500 2.00 49.2 75.207 1
15.500 2.00 59.0 85.034 1
15.500 2.00 68.8 94.862 1
15.500 2.00 78.7 104.689 1
15.500 2.00 88.5 114.516 1
15.500 2.00 98.3 124.344 1
15.500 2.00 108.2 134.171 1
15.500 2.00 118.0 143.998 1
15.500 3.00 0.0 29.582 1
15.500 3.00 9.8 39.402 1
15.500 3.00 19.7 49.221 1
15.500 3.00 29.5 59.041 1
15.500 3.00 39.3 68.861 1
15.500 3.00 49.2 78.681 1
15.500 3.00 59.0 88.501 1
15.500 3.00 68.8 98.321 1
15.500 3.00 78.7 108.141 1
15.500 3.00 88.5 117.960 1
15.500 3.00 98.3 127.780 1
15.500 3.00 108.2 137.600 1
15.500 3.00 118.0 147.420 1
15.500 4.00 0.0 33.093 1
15.500 4.00 9.8 42.903 1
15.500 4.00 19.7 52.712 1
15.500 4.00 29.5 62.521 1
15.500 4.00 39.3 72.331 1
15.500 4.00 49.2 82.140 1
15.500 4.00 59.0 91.949 1
15.500 4.00 68.8 101.759 1
15.500 4.00 78.7 111.568 1
15.500 4.00 88.5 121.378 1
15.500 4.00 98.3 131.187 1
15.500 4.00 108.2 140.996 1
15.500 4.00 118.0 150.806 1
15.500 5.00 0.0 36.605 0
15.500 5.00 9.8 46.401 0
15.500 5.00 19.7 56.197 1
15.500 5.00 29.5 65.992 1
15.500 5.00 39.3 75.788 1
15.500 5.00 49.2 85.584 1
15.500 5.00 59.0 95.380 1
15.500 5.00 68.8 105.176 1
15.500 5.00 78.7 114.972 1
15.500 5.00 88.5 124.768 1
15.500 5.00 98.3 134.564 1
15.500 5.00 108.2 144.360 1
15.500 5.00 118.0 154.156 1
16.000 -10.00 0.0 -37.693 0
16.000 -10.00 9.8 -28.009 0
16.000 -10.00 19.7 -18.325 0
16.000 -10.00 29.5 -8.641 0
16.000 -10.00 39.3 1.043 0
16.000 -10.00 49.2 10.727 0
16.000 -10.00 59.0 20.411 0
16.000 -10.00 68.8 30.095 0
16.000 -10.00 78.7 39.779 1
16.000 -10.00 88.5 49.463 1
16.000 -10.00 98.3 59.147 1
16.000 -10.00 108.2 68.831 1
16.000 -10.00 118.0 78.515 1
16.000 -9.00 0.0 -31.457 0
16.000 -9.00 9.8 -21.744 0
16.000 -9.00 19.7 -12.032 0
16.000 -9.00 29.5 -2.320 0
16.000 -9.00 39.3 7.393 0
16.000 -9.00 49.2 17.105 0
16.000 -9.00 59.0 26.817 0
16.000 -9.00 68.8 36.529 1
16.000 -9.00 78.7 46.242 1
16.000 -9.00 88.5 55.954 1
16.000 -9.00 98.3 65.666 1
16.000 -9.00 108.2 75.378 1
16.000 -9.00 118.0 85.091 1
16.000 -8.00 0.0 -25.220 0
16.000 -8.00 9.8 -15.483 0
16.000 -8.00 19.7 -5.745 0
16.000 -8.00 29.5 3.993 0
16.000 -8.00 39.3 13.730 0
16.000 -8.00 49.2 23.468 0
16.000 -8.00 59.0 33.205 1
16.000 -8.00 68.8 42.943 1
16.000 -8.00 78.7 52.681 1
16.000 -8.00 88.5 62.418 1
16.000 -8.00 98.3 72.156 1
16.000 -8.00 108.2 81.894 1
16.000 -8.00 118.0 91.631 1
16.000 -7.00 0.0 -18.984 0
16.000 -7.00 9.8 -9.224 0
16.000 -7.00 19.7 0.536 0
16.000 -7.00 29.5 10.296 0
16.000 -7.00 39.3 20.056 0
16.000 -7.00 49.2 29.816 0
16.000 -7.00 59.0 39.576 1
16.000 -7.00 68.8 49.336 1
16.000 -7.00 78.7 59.096 1
16.000 -7.00 88.5 68.856 1
16.000 -7.00 98.3 78.616 1
16.000 -7.00 108.2 88.376 1
16.000 -7.00 118.0 98.136 1
16.000 -6.00 0.0 -12.748 0
16.000 -6.00 9.8 -2.969 0
16.000 -6.00 19.7 6.811 0
16.000 -6.00 29.5 16.590 0
16.000 -6.00 39.3 26.370 0
16.000 -6.00 49.2 36.149 1
16.000 -6.00 59.0 45.929 1
16.000 -6.00 68.8 55.708 1
16.000 -6.00 78.7 65.488 1
16.000 -6.00 88.5 75.267 1
16.000 -6.00 98.3 85.047 1
16.000 -6.00 108.2 94.826 1
16.000 -6.00 118.0 104.606 1
16.000 -5.00 0.0 -6.512 0
16.000 -5.00 9.8 3.284 0
16.000 -5.00 19.7 13.080 0
16.000 -5.00 29.5 22.876 0
16.000 -5.00 39.3 32.672 1
16.000 -5.00 49.2 42.468 1
16.000 -5.00 59.0 52.264 1
16.000 -5.00 68.8 62.060 1
16.000 -5.00 78.7 71.855 1
16.000 -5.00 88.5 81.651 1
16.000 -5.00 98.3 91.447 1
16.000 -5.00 108.2 101.243 1
16.000 -5.00 118.0 111.039 1
16.000 -4.00 0.0 -0.276 0
16.000 -4.00 9.8 9.534 0
16.000 -4.00 19.7 19.343 0
16.000 -4.00 29.5 29.152 1
16.000 -4.00 39.3 38.962 1
16.000 -4.00 49.2 48.771 1
16.000 -4.00 59.0 58.581 1
16.000 -4.00 68.8 68.390 1
16.000 -4.00 78.7 78.199 1
16.000 -4.00 88.5 88.009 1
16.000 -4.00 98.3 97.818 1
16.000 -4.00 108.2 107.628 1
16.000 -4.00 118.0 117.437 1
16.000 -3.00 0.0 5.961 0
16.000 -3.00 9.8 15.780 0
16.000 -3.00 19.7 25.600 0
16.000 -3.00 29.5 35.420 1
16.000 -3.00 39.3 45.240 1
16.000 -3.00 49.2 55.060 1
16.000 -3.00 59.0 64.880 1
16.000 -3.00 68.8 74.700 1
16.000 -3.00 78.7 84.519 1
16.000 -3.00 88.5 94.339 1
16.000 -3.00 98.3 104.159 1
16.000 -3.00 108.2 113.979 1
16.000 -3.00 118.0 123.799 1
16.000 -2.00 0.0 12.197 0
16.000 -2.00 9.8 22.024 0
16.000 -2.00 19.7 31.851 1
16.000 -2.00 29.5 41.679 1
16.000 -2.00 39.3 51.506 1
16.000 -2.00 49.2 61.333 1
16.000 -2.00 59.0 71.161 1
16.000 -2.00 68.8 80.988 1
16.000 -2.00 78.7 90.815 1
16.000 -2.00 88.5 100.643 1
16.000 -2.00 98.3 110.470 1
16.000 -2.00 108.2 120.297 1
16.000 -2.00 118.0 130.125 1
16.000 -1.00 0.0 18.433 0
16.000 -1.00 9.8 28.265 1
16.000 -1.00 19.7 38.097 1
16.000 -1.00 29.5 47.928 1
16.000 -1.00 39.3 57.760 1
16.000 -1.00 49.2 67.592 1
16.000 -1.00 59.0 77.424 1
16.000 -1.00 68.8 87.256 1
16.000 -1.00 78.7 97.088 1
16.000 -1.00 88.5 106.919 1
16.000 -1.00 98.3 116.751 1
16.000 -1.00 108.2 126.583 1
16.000 -1.00 118.0 136.415 1
16.000 0.00 0.0 24.669 0
16.000 0.00 9.8 34.502 1
16.000 0.00 19.7 44.336 1
16.000 0.00 29.5 54.169 1
16.000 0.00 39.3 64.002 1
16.000 0.00 49.2 73.836 1
16.000 0.00 59.0 83.669 1
16.000 0.00 68.8 93.502 1
16.000 0.00 78.7 103.336 1
16.000 0.00 88.5 113.169 1
16.000 0.00 98.3 123.002 1
16.000 0.00 108.2 132.836 1
16.000 0.00 118.0 142.669 1
16.000 1.00 0.0 28.411 1
16.000 1.00 9.8 38.243 1
16.000 1.00 19.7 48.074 1
16.000 1.00 29.5 57.906 1
16.000 1.00 39.3 67.738 1
16.000 1.00 49.2 77.570 1
16.000 1.00 59.0 87.402 1
16.000 1.00 68.8 97.234 1
16.000 1.00 78.7 107.065 1
16.000 1.00 88.5 116.897 1
16.000 1.00 98.3 126.729 1
16.000 1.00 108.2 136.561 1
16.000 1.00 118.0 146.393 1
16.000 2.00 0.0 32.152 1
16.000 2.00 9.8 41.980 1
16.000 2.00 19.7 51.807 1
16.000 2.00 29.5 61.634 1
16.000 2.00 39.3 71.462 1
16.000 2.00 49.2 81.289 1
16.000 2.00 59.0 91.116 1
16.000 2.00 68.8 100.944 1
16.000 2.00 78.7 110.771 1
16.000 2.00 88.5 120.599 1
16.000 2.00 98.3 130.426 1
16.000 2.00 108.2 140.253 1
16.000 2.00 118.0 150.081 1
16.000 3.00 0.0 35.894 1
16.000 3.00 9.8 45.714 1
16.000 3.00 19.7 55.534 1
16.000 3.00 29.5 65.354 1
16.000 3.00 39.3 75.174 1
16.000 3.00 49.2 84.993 1
16.000 3.00 59.0 94.813 1
16.000 3.00 68.8 104.633 1
16.000 3.00 78.7 114.453 1
16.000 3.00 88.5 124.273 1
16.000 3.00 98.3 134.093 1
16.000 3.00 108.2 143.913 1
16.000 3.00 118.0 153.732 1
16.000 4.00 0.0 39.636 1
16.000 4.00 9.8 49.445 1
16.000 4.00 19.7 59.255 1
16.000 4.00 29.5 69.064 1
16.000 4.00 39.3 78.873 1
16.000 4.00 49.2 88.683 1
16.000 4.00 59.0 98.492 1
16.000 4.00 68.8 108.301 1
16.000 4.00 78.7 118.111 1
16.000 4.00 88.5 127.920 1
16.000 4.00 98.3 137.730 1
16.000 4.00 108.2 147.539 1
16.000 4.00 118.0 157.348 1
16.000 5.00 0.0 43.378 0
16.000 5.00 9.8 53.173 1
16.000 5.00 19.7 62.969 1
16.000 5.00 29.5 72.765 1
16.000 5.00 39.3 82.561 1
16.000 5.00 49.2 92.357 1
16.000 5.00 59.0 102.153 1
16.000 5.00 68.8 111.949 1
16.000 5.00 78.7 121.745 1
16.000 5.00 88.5 131.541 1
16.000 5.00 98.3 141.337 1
16.000 5.00 108.2 151.133 1
16.000 5.00 118.0 160.929 1
16.500 -10.00 0.0 -35.851 0
16.500 -10.00 9.8 -26.167 0
16.500 -10.00 19.7 -16.483 0
16.500 -10.00 29.5 -6.799 0
16.500 -10.00 39.3 2.885 0
16.500 -10.00 49.2 12.569 0
16.500 -10.00 59.0 22.253 0
16.500 -10.00 68.8 31.937 0
16.500 -10.00 78.7 41.621 1
16.500 -10.00 88.5 51.305 1
16.500 -10.00 98.3 60.989 1
16.500 -10.00 108.2 70.672 1
16.500 -10.00 118.0 80.356 1
16.500 -9.00 0.0 -29.219 0
16.500 -9.00 9.8 -19.507 0
16.500 -9.00 19.7 -9.794 0
16.500 -9.00 29.5 -0.082 0
16.500 -9.00 39.3 9.630 0
16.500 -9.00 49.2 19.342 0
16.500 -9.00 59.0 29.055 0
16.500 -9.00 68.8 38.767 1
16.500 -9.00 78.7 48.479 1
16.500 -9.00 88.5 58.192 1
16.500 -9.00 98.3 67.904 1
16.500 -9.00 108.2 77.616 1
16.500 -9.00 118.0 87.328 1
16.500 -8.00 0.0 -22.587 0
16.500 -8.00 9.8 -12.849 0
16.500 -8.00 19.7 -3.112 0
16.500 -8.00 29.5 6.626 0
16.500 -8.00 39.3 16.364 0
16.500 -8.00 49.2 26.101 0
16.500 -8.00 59.0 35.839 1
16.500 -8.00 68.8 45.577 1
16.500 -8.00 78.7 55.314 1
16.500 -8.00 88.5 65.052 1
16.500 -8.00 98.3 74.790 1
16.500 -8.00 108.2 84.527 1
16.500 -8.00 118.0 94.265 1
16.500 -7.00 0.0 -15.955 0
16.500 -7.00 9.8 -6.195 0
16.500 -7.00 19.7 3.565 0
16.500 -7.00 29.5 13.325 0
16.500 -7.00 39.3 23.085 0
16.500 -7.00 49.2 32.845 1
16.500 -7.00 59.0 42.605 1
16.500 -7.00 68.8 52.365 1
16.500 -7.00 78.7 62.125 1
16.500 -7.00 88.5 71.886 1
16.500 -7.00 98.3 81.646 1
16.500 -7.00 108.2 91.406 1
16.500 -7.00 118.0 101.166 1
16.500 -6.00 0.0 -9.323 0
16.500 -6.00 9.8 0.457 0
16.500 -6.00 19.7 10.236 0
16.500 -6.00 29.5 20.016 0
16.500 -6.00 39.3 29.795 0
16.500 -6.00 49.2 39.575 1
16.500 -6.00 59.0 49.354 1
16.500 -6.00 68.8 59.133 1
16.500 -6.00 78.7 68.913 1
16.500 -6.00 88.5 78.692 1
16.500 -6.00 98.3 88.472 1
16.500 -6.00 108.2 98.251 1
16.500 -6.00 118.0 108.031 1
16.500 -5.00 0.0 -2.691 0
16.500 -5.00 9.8 7.105 0
16.500 -5.00 19.7 16.901 0
16.500 -5.00 29.5 26.697 0
16.500 -5.00 39.3 36.493 1
16.500 -5.00 49.2 46.289 1
16.500 -5.00 59.0 56.085 1
16.500 -5.00 68.8 65.881 1
16.500 -5.00 78.7 75.677 1
16.500 -5.00 88.5 85.472 1
16.500 -5.00 98.3 95.268 1
16.500 -5.00 108.2 105.064 1
16.500 -5.00 118.0 114.860 1
16.500 -4.00 0.0 3.941 0
16.500 -4.00 9.8 13.751 0
16.500 -4.00 19.7 23.560 0
16.500 -4.00 29.5 33.369 1
16.500 -4.00 39.3 43.179 1
16.500 -4.00 49.2 52.988 1
16.500 -4.00 59.0 62.798 1
16.500 -4.00 68.8 72.607 1
16.500 -4.00 78.7 82.416 1
16.500 -4.00 88.5 92.226 1
16.500 -4.00 98.3 102.035 1
16.500 -4.00 108.2 111.844 1
16.500 -4.00 118.0 121.654 1
16.500 -3.00 0.0 10.573 0
16.500 -3.00 9.8 20.393 0
16.500 -3.00 19.7 30.213 1
16.500 -3.00 29.5 40.033 1
16.500 -3.00 39.3 49.853 1
16.500 -3.00 49.2 59.673 1
16.500 -3.00 59.0 69.492 1
16.500 -3.00 68.8 79.312 1
16.500 -3.00 78.7 89.132 1
16.500 -3.00 88.5 98.952 1
16.500 -3.00 98.3 108.772 1
16.500 -3.00 108.2 118.592 1
16.500 -3.00 118.0 128.412 1
16.500 -2.00 0.0 17.205 0
16.500 -2.00 9.8 27.033 0
16.500 -2.00 19.7 36.860 1
16.500 -2.00 29.5 46.687 1
16.500 -2.00 39.3 56.515 1
16.500 -2.00 49.2 66.342 1
16.500 -2.00 59.0 76.169 1
16.500 -2.00 68.8 85.997 1
16.500 -2.00 78.7 95.824 1
16.500 -2.00 88.5 105.651 1
16.500 -2.00 98.3 115.479 1
16.500 -2.00 108.2 125.306 1
16.500 -2.00 118.0 135.133 1
16.500 -1.00 0.0 23.837 0
16.500 -1.00 9.8 33.669 1
16.500 -1.00 19.7 43.501 1
16.500 -1.00 29.5 53.333 1
16.500 -1.00 39.3 63.165 1
16.500 -1.00 49.2 72.996 1
16.500 -1.00 59.0 82.828 1
16.500 -1.00 68.8 92.660 1
16.500 -1.00 78.7 102.492 1
16.500 -1.00 88.5 112.324 1
16.500 -1.00 98.3 122.156 1
16.500 -1.00 108.2 131.987 1
16.500 -1.00 118.0 141.819 1
16.500 0.00 0.0 30.469 1
16.500 0.00 9.8 40.303 1
16.500 0.00 19.7 50.136 1
16.500 0.00 29.5 59.969 1
16.500 0.00 39.3 69.803 1
16.500 0.00 49.2 79.636 1
16.500 0.00 59.0 89.469 1
16.500 0.00 68.8 99.303 1
16.500 0.00 78.7 109.136 1
16.500 0.00 88.5 118.969 1
16.500 0.00 98.3 128.803 1
16.500 0.00 108.2 138.636 1
16.500 0.00 118.0 148.469 1
16.500 1.00 0.0 34.449 1
16.500 1.00 9.8 44.280 1
16.500 1.00 19.7 54.112 1
16.500 1.00 29.5 63.944 1
16.500 1.00 39.3 73.776 1
16.500 1.00 49.2 83.608 1
16.500 1.00 59.0 93.440 1
16.500 1.00 68.8 103.271 1
16.500 1.00 78.7 113.103 1
16.500 1.00 88.5 122.935 1
16.500 1.00 98.3 132.767 1
16.500 1.00 108.2 142.599 1
16.500 1.00 118.0 152.431 1
16.500 2.00 0.0 38.428 1
16.500 2.00 9.8 48.255 1
16.500 2.00 19.7 58.082 1
16.500 2.00 29.5 67.910 1
16.500 2.00 39.3 77.737 1
16.500 2.00 49.2 87.564 1
16.500 2.00 59.0 97.392 1
16.500 2.00 68.8 107.219 1
16.500 2.00 78.7 117.046 1
16.500 2.00 88.5 126.874 1
16.500 2.00 98.3 136.701 1
16.500 2.00 108.2 146.529 1
16.500 2.00 118.0 156.356 1
16.500 3.00 0.0 42.407 1
16.500 3.00 9.8 52.227 1
